-0.09309864267478538,-0.09555984497009425,-0.07714953758260264,0.11131818017839001,0.1222051692683229,0.1360728928865668
-0.09198378513863888,-0.09719152910445887,-0.06944461612023299,0.11339286879796615,0.13182776876790786,0.14505973830967966
-0.09572680910340708,-0.10494431111801557,-0.087646098904969,0.10773522562562006,0.11407254891618224,0.12273813449342677
-0.09392575705522506,-0.09545685507778487,-0.07777867946089564,0.11149568854589692,0.12748408825348675,0.13645996435619742
-0.09698248887180372,-0.10916763307373836,-0.08945986037901749,0.10700455242170655,0.11953600775373442,0.1236154841293323
-0.09751904413634746,-0.10800990137280378,-0.08920999052236575,0.10837215558245103,0.11920750464736338,0.12448607794982344
-0.09251432276732383,-0.09965807264479243,-0.07686882243984444,0.11452849877809389,0.13154413182127483,0.13560959155974533
-0.09900923955277104,-0.1239475228541225,-0.08651094063999064,0.11890028986992333,0.13182478612916798,0.12450912215879362
-0.09833278511735208,-0.1447440897863384,-0.08760124262755269,0.12010349973444623,0.13460982935597798,0.12442538249564629
-0.11020355445868028,-0.165698355665937,-0.11427886487959371,0.10463859464892063,0.10644757399726014,0.09453165841650264
-0.10891933732747758,-0.16961398121117238,-0.12394076534095104,0.10331029097225157,0.08160338964646267,0.08771236554249225
-0.10359970697828887,-0.1887194788903651,-0.12136686974710982,0.09510181134306929,0.09633553035718756,0.08973166227138708
-0.09103100775439416,-0.1964690414317353,-0.13286334103916336,0.08702826307125676,0.09638189065211825,0.07866087236628837
-0.0729683617650657,-0.15592730914624306,-0.12467721046190312,0.0755174788455428,0.12539582708502822,0.08761893734789923
-0.0735698827428804,-0.158629027991675,-0.11896507692233885,0.0615811979054245,0.1242911273910976,0.08543314344973407,
-0.08614528235522685,-0.17620013344749189,-0.14508176987863794,0.08391689206162793,0.07393500870670201,0.06319748267082684
-0.09364662477484373,-0.14942833016637705,-0.09682424174431223,0.10290321723089248,0.10190591182543966,0.1153027336190346
-0.09452707198112227,-0.1615080967242062,-0.12405482772124969,0.11916326960073026,0.09678375782047458,0.08920733857696721
-0.09825010910891252,-0.15497433894911347,-0.11125619392284616,0.11600460539253594,0.10200252850937194,0.1016615340728872
-0.09552199015079375,-0.13624050639877763,-0.09192356509212413,0.12125644938147251,0.12193386910809893,0.12100320696841685
-0.1024311874058739,-0.11098090483787285,-0.09558139474657056,0.11266685968074187,0.11404545852868034,0.11933917871201842
-0.10477992539189743,-0.11244740765470473,-0.10116335637845197,0.1055125683349227,0.10514650227145951,0.1126889542919978
-0.10610287100812912,-0.11024112775351336,-0.10045147681840126,0.10425909469095461,0.10579612697636857,0.11284034000096778
-0.10499355404164343,-0.11099574913686253,-0.10251130826495163,0.1046333407645748,0.1090693957706196,0.11035211338450121
-0.0994841775295011,-0.10312463378135887,-0.08855158187324642,0.10741642850685179,0.11374115593030468,0.12475367106042398
-0.0937669043429802,-0.10157896119057348,-0.08417481209157059,0.11428646196720868,0.11289504992051201,0.13061239218208923
-0.09560245463109766,-0.1019448716651708,-0.08348170553258265,0.11427786089924843,0.11271289102858896,0.129091793784173
